row_id,cdc_post_id,created_at,comment_id,lang,text,period
2086,1475587321277956096,Mon Dec 27 22:38:45 +0000 2021,1475597043565535238,en,@CDCgov So feel the pain under Trump ??,period_2
2087,1475587321277956096,Mon Dec 27 22:21:51 +0000 2021,1475592790964948993,en,@CDCgov You should trust the CDC as much as you trust this meme or as much as you'd trust your preteen daughter w/ @POTUS chomoJoe. https://t.co/zITrrYCIBq,period_2
2088,1475587321277956096,Mon Dec 27 22:33:05 +0000 2021,1475595619465142272,en,@CDCgov You want ppl to work with ppl who have covid? LMAO wow great job CDC great job keep it up 👍 I’m curious if this is the government’s way of looking better for the people not getting payed for the time off they have to take let’s just fuck em more up right LMAO what a joke,period_2
2089,1475587321277956096,Wed Dec 29 00:42:39 +0000 2021,1475990611538763776,en,@CDCgov @CDCemergency And 0% of Americans have had the opportunity to get #COVAXIN.  It will be seen as the biggest oversight the FDA has ever made..z,period_2
2090,1475587321277956096,Tue Dec 28 14:26:50 +0000 2021,1475835636426944519,en,@CDCgov How many positive cases right now..... the vaccination is bogus.,period_2
2095,1475587321277956096,Wed Dec 29 12:52:01 +0000 2021,1476174163790422016,en,"@CDCgov A vaccine will destroy the virus and keep it from growing. We do not have a vaccine, it does not kill it, it is merely a suppressant or something short of being a true vaccine. The virus will live until we all build a natual immunity to it, no matter how many shots they give you.",period_2
2096,1475587321277956096,Wed Dec 29 12:41:45 +0000 2021,1476171582062182405,en,"@CDCgov You people just dont get it. The Chinese can test our vaccines and build covid to work with it. The Chinese can not test my natual immunity, so while the world tries to beat the virus with shot after shot, i will be relaxing with my natural immunity.",period_2
2097,1475587321277956096,Thu Dec 30 01:16:49 +0000 2021,1476361599527145473,en,"@CDCgov Which shows vaccination isn't working. Thanks for making us guinea pigs and making us look dumb. I'm done with ur bullshit. Fuck you, I'll take my chances from here on out.",period_2
2098,1475587321277956096,Mon Dec 27 22:38:19 +0000 2021,1475596938108149760,en,"@CDCgov Get back to work you filthy animals 
~The CDC",period_2
2099,1475587321277956096,Tue Dec 28 16:06:54 +0000 2021,1475860818994601984,en,@CDCgov @HHSGov Percentage of US citizens fully vaccinated at 61.8% seems awful low!!!,period_2
2100,1475587321277956096,Mon Dec 27 23:17:41 +0000 2021,1475606841837199369,en,@CDCgov Get it together.  You guys look stupid.  Mixed messages.,period_2
2101,1359981552361496580,Sat Feb 15 18:36:27 +0000 2025,1890832562227986567,en,@CDCgov How about 33 masks?  What is the correct balance between oxygen intake and compliance?,period_2
2102,1359981552361496580,Thu Feb 11 22:14:15 +0000 2021,1359989150070562822,en,@CDCgov more masks covidiots! more masks! https://t.co/6fnI1DzESq,period_2
2103,1359981552361496580,Thu Feb 11 21:45:07 +0000 2021,1359981820104880143,en,"@CDCgov I appreciate the effort, but getting these American ignoramuses to wear one mask is difficult enough. Because being considerate is hard, y'know.",period_2
2104,1359981552361496580,Thu Feb 11 22:18:10 +0000 2021,1359990137728479232,en,"@CDCgov .017 mortality rate in US. Is that what people are afraid of? Guess what people! You have a 100% chance of death in this world. This is inevitable, but don’t stop LIVING you life, because you’re afraid of DEATH. God bless.",period_2
2106,1359981552361496580,Thu Feb 11 22:42:20 +0000 2021,1359996216172544012,en,@CDCgov Two masks? I have better idea... https://t.co/luuyix0Qey,period_2
2107,1359981552361496580,Thu Feb 11 21:45:41 +0000 2021,1359981959846518790,en,"@CDCgov y'all really, really don't know what you're doing, do you?",period_2
2109,1359981552361496580,Thu Feb 11 22:28:16 +0000 2021,1359992678772051969,en,"@CDCgov Sure but first tell me what the CDC has done towards ocean cleanup, there's more masks than jellyfish. Also sent me free masks if you want me to wear them, but not the ones that release formaldehyde or microplastics, safety first!",period_2
2110,1359981552361496580,Thu Feb 11 21:51:31 +0000 2021,1359983429568315403,en,"@CDCgov Double mask is so yesterday, triple mask is where it is.",period_2
2111,1359981552361496580,Fri Feb 12 07:14:46 +0000 2021,1360125176411791361,en,@CDCgov Might three work better?,period_2
2112,1359981552361496580,Thu Feb 11 21:55:54 +0000 2021,1359984533941219337,en,"@CDCgov Dear CDC
You know which masks ACTUALLY DO WORK:
➡️FFP2 masks!!!

What You suggest here will make breathing harder, which is not helping!!!

YOU SHOULD KNOW BETTER!!!
RECOMMEND &amp; PROVIDE FFP2 MASKS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",period_2
2113,1359981552361496580,Thu Feb 11 21:53:50 +0000 2021,1359984011993579523,en,@CDCgov @fema I enjoy breathing. I’ll take my chances.,period_2
2114,1359981552361496580,Thu Feb 11 22:21:50 +0000 2021,1359991059460333574,en,@CDCgov @CDCgov I believe this method is proven scientifically to be 99.98% effective to work. Can you confirm? https://t.co/4mVnLPoYwC,period_2
2115,1359981552361496580,Fri Feb 12 00:21:10 +0000 2021,1360021089666158592,en,"@CDCgov Steps to Genocide: targeted group made to stand out from the rest, made a visible object of differentiation.  In COVID Cult, this is done thru rev psych, the good, safe, model citizens cover their face.  The bad, dangerous, enemy of state, maskless stand out from the masses.",period_2
2116,1359981552361496580,Sat Feb 15 14:39:01 +0000 2025,1890772811523768831,en,@CDCgov the comment section here is a good place to source independent thinkers from a strange strange time,period_2
2118,1359981552361496580,Sat Feb 13 07:22:40 +0000 2021,1360489553480593414,en,"@CDCgov Wear a NASA jumpsuit. Be safe!
How simple is that. https://t.co/nSizRhn4yV",period_2
2119,1359981552361496580,Thu Feb 11 23:37:33 +0000 2021,1360010112987877377,en,@CDCgov Welcome to January 2020.,period_2
2120,1359981552361496580,Thu Feb 11 22:22:28 +0000 2021,1359991216666890242,en,"@CDCgov ""Masking: A Careful Review of the Evidence""
https://t.co/0xh7hxV2h9",period_2
2121,1359981552361496580,Fri Feb 12 20:28:05 +0000 2021,1360324818919383046,en,@CDCgov I'm winning. I care more about you.....than you do. https://t.co/pBxoLb7RnP,period_2
2122,1359981552361496580,Thu Feb 11 23:42:15 +0000 2021,1360011295064473606,en,@CDCgov Know what works better than two masks? Three. And over those three just unwrap a whole roll of Saran Wrap right over your whole face. Tight. Covid won’t stand a chance.,period_2
2123,1359981552361496580,Fri Feb 12 01:45:05 +0000 2021,1360042207680544770,en,@CDCgov Please ! Stop this Bull S**T!!!!!,period_2
2125,1359981552361496580,Thu Feb 11 22:06:18 +0000 2021,1359987149920157697,en,"@CDCgov Or just wear a badge saying ""FUK U CHINA"" ?",period_2
2126,1359981552361496580,Fri Feb 12 15:33:06 +0000 2021,1360250585434492929,en,@CDCgov I can't breathe under one mask let alone two...praying some form of normality returns soon,period_2
2127,1359981552361496580,Fri Feb 19 02:14:32 +0000 2021,1362586336193110016,en,"@CDCgov We will not follow this recommendation as there is zero science to back this up. Bacterial pneumonia and other issues can arise from mask wearing. No thanks, we like to breathe.",period_2
2128,1359981552361496580,Thu Feb 11 22:52:52 +0000 2021,1359998868944019463,en,"@CDCgov I’ll continue to wear my one P100 respirator that I had from before 2020.  In healthcare situations before the vaccine, something like this should have been recommended when dealing with infected people. https://t.co/gpYVByHJtr",period_2
2129,1359981552361496580,Sat Feb 13 07:06:47 +0000 2021,1360485556019412995,en,@CDCgov Better put four masks on. https://t.co/CY3E5B5N48,period_2
2130,1359981552361496580,Thu Feb 11 21:48:06 +0000 2021,1359982568360263685,en,@CDCgov Nope. No way....not gonna happen.,period_2
2131,1359981552361496580,Thu Feb 11 21:48:05 +0000 2021,1359982563507531778,en,@CDCgov My mask is sown and double layered since day one. 👌,period_2
2132,1359981552361496580,Sat Feb 15 17:04:01 +0000 2025,1890809299519099105,en,@CDCgov @DOGE do you guys get to audit this bitch anytime soon?,period_2
2134,1359981552361496580,Fri Feb 12 09:31:57 +0000 2021,1360159697484005377,en,"@CDCgov How are we going to breath ?.Are we not starting respiration problem?.I mean it is difficult to breath in one mask 😷,but two 😮😮",period_2
2135,1359981552361496580,Fri Feb 12 15:20:24 +0000 2021,1360247391019012100,en,@CDCgov Stop imposing 2 masks the problem here that we must think that there are many people who seem like respiratory problems and are breathing their own carbon monoxide now they want to impose that rule.,period_2
2136,1359981552361496580,Thu Feb 11 22:11:05 +0000 2021,1359988355581300737,en,@CDCgov I hope that soon you will recomend the best protection to human respiratory system due to COVID and this is oxygen mask with oxygen flask! 100% protection!!!,period_2
2137,1359981552361496580,Sun Feb 16 16:29:03 +0000 2025,1891162889404227585,en,@CDCgov This is the all time STUPIDEST recommendation that people willyNILLY followed into self harm. Voluntarily suffocating themselves while virtue signaling how ignorant they are to this day. DEFUND the Cdc https://t.co/RfSHIrWA9z,period_2
2138,1359981552361496580,Thu Feb 11 22:40:11 +0000 2021,1359995674788581379,en,@CDCgov You are mentally ill.,period_2
2139,1359981552361496580,Thu Feb 11 21:47:49 +0000 2021,1359982497904226304,en,@CDCgov 3 would be even better right? How many lives could be saved if everyone JUST wore 3 masks?,period_2
2141,1359981552361496580,Sat Feb 13 01:10:24 +0000 2021,1360395866381631489,en,@CDCgov What a joke people wake up! Masks do nothing,period_2
2142,1359981552361496580,Fri Feb 12 11:28:58 +0000 2021,1360189147777019905,en,"@CDCgov I CALL BULLSH!T.  Based on the 'early release' of your 1/2021 'study', the ENTIRE experiment method was flawed &amp; does not represent real-life conditions.  Did Redfield teach you young punks how to do med research?  Just lie your way to the conclusion you want? Can we say #Soviet?",period_2
2143,1359981552361496580,Fri Feb 12 13:12:37 +0000 2021,1360215230924652546,en,@CDCgov Wearing one sucks as it is I can't see as I wear glasses and they go all foggy. If it was up to me I wouldn't wear one at all.,period_2
2145,1359981552361496580,Thu Feb 11 21:57:11 +0000 2021,1359984856399192065,en,@CDCgov Been wearing double masks since summer 2020,period_2
2147,1359981552361496580,Thu Feb 11 22:59:32 +0000 2021,1360000546372018176,en,@CDCgov Masks don't work... stop spreading lies ffs,period_2
2148,1359981552361496580,Fri Feb 12 20:35:42 +0000 2021,1360326735955439616,en,@CDCgov Why stop at two?,period_2
2150,1359981552361496580,Fri Feb 12 05:07:57 +0000 2021,1360093262493716489,en,@CDCgov Maski mord peoples,period_2
2153,1359981552361496580,Thu Feb 11 22:41:53 +0000 2021,1359996104675381250,en,@CDCgov Suffocation protection,period_2
2156,1359981552361496580,Fri Feb 12 02:07:14 +0000 2021,1360047781113700354,en,@CDCgov This only seems like a good idea to ppl with no common sense.,period_2
2157,1359981552361496580,Fri Feb 12 05:00:27 +0000 2021,1360091373043666944,en,"@CDCgov Dangerous information from a Gov’t health agency!! 🥺

Where are the life saving medications?",period_2
2158,1359981552361496580,Thu Feb 11 22:07:37 +0000 2021,1359987479240081409,en,@CDCgov How about evidence of risk for children or elderly to double mask?  Have you done any risk assessment after this silly mannequin study?,period_2
2159,1359981552361496580,Sat Feb 20 21:54:08 +0000 2021,1363245579594125312,en,"@CDCgov Due respect, but folks (me included) were doing this routinely in Singapore in July 2020. Why are American institutions so demonstrably late/weak/bad at this sort of thing. Surely CDC was diligently absorbing real-time advice/guidance/info from every country in the world?",period_2
2161,1359981552361496580,Fri Feb 12 05:25:04 +0000 2021,1360097570639462400,en,@CDCgov I’ve been doing this and recommending it right from the beginning,period_2
2162,1359981552361496580,Sat Feb 13 01:56:32 +0000 2021,1360407477037146113,en,@CDCgov That's it! HAZMAT suits with on board an air source for everyone! THAT will keep us safe! Just two weeks of this and we're SAFE. https://t.co/MqCpo1MBTa,period_2
2163,1359981552361496580,Fri Feb 12 00:55:31 +0000 2021,1360029733430439939,en,"@CDCgov Sorry CDC, but Mother Earth says ""Avoid Disposable anything, including these masks"".     Mother knows best!",period_2
2166,1359981552361496580,Thu Feb 11 22:57:36 +0000 2021,1360000059841085444,en,@CDCgov @fema A year into this and you’re telling us to wear (2) we have some not wearing one and others refusing especially those who have both vaccines! This is not the best policy most wont even get the vaccine seeing there is NO difference in restrictions,period_2
2167,1359981552361496580,Sat Feb 13 22:17:08 +0000 2021,1360714652624318466,en,@CDCgov LOL No mask will fit my face the best.,period_2
2168,1359981552361496580,Thu Feb 11 22:11:50 +0000 2021,1359988540847886337,en,@CDCgov So much for individual masks saving granny 🙄,period_2
2170,1359981552361496580,Fri Feb 12 16:15:04 +0000 2021,1360261146708570114,en,@CDCgov Thanks CDC! Reading some of the rebuttals on here. There are some really stupid people out there. Thinking people can breathe in their own carbon monoxide? Not wearing a mask to build up immunity? Holy Christ. God help these people,period_2
2171,1359981552361496580,Fri Feb 12 12:51:17 +0000 2021,1360209864807579650,en,@CDCgov You’re just putting this information out? Seriously?????,period_2
2172,1359981552361496580,Thu Feb 11 23:13:38 +0000 2021,1360004093121544195,en,@CDCgov Do you actually get paid tax dollars for this utter tosh?!,period_2
2173,1359981552361496580,Thu Feb 11 22:05:17 +0000 2021,1359986894080196616,en,"@CDCgov That cloth mask doesn't have pleats. It's going to slide down your nose as soon as you speak. Please go back to the drawing board, and show a pleated cloth mask. And how can you not already know this? Is no one at the CDC wearing a cotton mask?",period_2
2175,1359981552361496580,Thu Feb 11 22:19:01 +0000 2021,1359990349998022660,en,"@CDCgov The mask is useless, because there are no viruses, the biggest viruses are dishonest like you.",period_2
2176,1359981552361496580,Thu Feb 11 22:16:19 +0000 2021,1359989671439331329,en,"@CDCgov If you all get the fuck out and don't spread fear, the virus won't stay......",period_2
2177,1359981552361496580,Thu Feb 11 21:53:23 +0000 2021,1359983897229078532,en,@CDCgov To CDC: Please eat 💩and go 🍆 yourself.,period_2
2179,1359981552361496580,Fri Feb 12 13:40:14 +0000 2021,1360222183549763592,en,"@CDCgov IF this were THE deadly virus to wipe ALL of us not just 0.01% of the population WHY do we throw our masks into our pockets, purse, hang them from mirrors, Repeat wear them ? Why don’t we FUMIGATE all masks and have BIO sterile trash containers everywhere ? #LiftTheLockdown",period_2
2180,1359981552361496580,Fri Feb 12 13:31:45 +0000 2021,1360220047436873730,en,"@CDCgov Would you STOP! You have changed your mind so many times including telling us to NOT wear a mask because we would touch our face too much! This is ridiculous now...I got Covid19 , I’m 66 and I’m just fine! Let people live their lives and protect the VULNERABLE",period_2
2181,1359981552361496580,Fri Feb 12 04:59:52 +0000 2021,1360091225504808963,en,@CDCgov Fake pandemic pure Evil!!,period_2
2182,1359981552361496580,Fri Feb 12 04:58:58 +0000 2021,1360090999838674946,en,@CDCgov Never!! Face mask doesn't work and never will...,period_2
2183,1359981552361496580,Fri Feb 12 03:02:39 +0000 2021,1360061728743182337,en,@CDCgov Hell no.  This is stupid and makes no sense.  CDC please stop telling me what’s best.  Thanks,period_2
2184,1359981552361496580,Fri Feb 12 03:01:39 +0000 2021,1360061475000356866,en,"@CDCgov COVID-19 is airborne. Make sure your air is clean with https://t.co/prc6TA7ngi 

#COVID19 #COVIDVaccination #CDCGuidelines #schoolsreopening #healthy https://t.co/0c7nAbtxnk",period_2
2186,1359981552361496580,Thu Feb 11 23:43:45 +0000 2021,1360011675118804996,en,@CDCgov Yes ... enjoy breathing in your own exhaled air and suffering hypoxia .  This is a harmful message. And needs removing.,period_2
2188,1359981552361496580,Sat Feb 13 20:29:04 +0000 2021,1360687456128032768,en,@CDCgov That's stupid advice. Try sewing a thicker mask.,period_2
2190,1359981552361496580,Fri Feb 12 14:35:07 +0000 2021,1360235995506094080,en,@CDCgov You got to be kidding,period_2
2191,1359981552361496580,Fri Feb 12 06:01:42 +0000 2021,1360106789941874691,en,@CDCgov can't breath,period_2
2192,1359981552361496580,Fri Feb 12 00:47:01 +0000 2021,1360027597393063937,en,"@CDCgov Stupid! If one mask doesn't work and 6 foot rule doesn't work, why don't we try 12?!!!!!!!!",period_2
2193,1359981552361496580,Fri Feb 12 00:55:13 +0000 2021,1360029657685516288,en,@CDCgov A new rope around the neck and chair kicked out trick also stops the spreading!,period_2
2194,1359981552361496580,Sat Feb 15 09:31:32 +0000 2025,1890695429878055051,en,@CDCgov We don't need the CDC. Cancel it!,period_2
2195,1359981552361496580,Sat Feb 15 18:49:35 +0000 2025,1890835867180167171,en,@CDCgov Oh man this is quite the throwback,period_2
2196,1359981552361496580,Thu Feb 11 22:17:52 +0000 2021,1359990062457446400,en,@CDCgov Try 7 masks. Even better 🤷‍♂️,period_2
2197,1359981552361496580,Sat Feb 13 09:10:45 +0000 2021,1360516751511977985,en,"@CDCgov You forgot about one other way of transmission, plz try this one.
Size is just right for Your asses. https://t.co/4pJdTAgqMz",period_2
2198,1359981552361496580,Sat Feb 15 12:44:18 +0000 2025,1890743941412065316,en,@CDCgov I never leave home without 10 masks 😂,period_2
2199,1359981552361496580,Fri Feb 12 20:23:35 +0000 2021,1360323688416034817,en,"@CDCgov @Only4RM Plot twist I've been 5 masking it, what now? 😂",period_2
2201,1359981552361496580,Fri Feb 12 01:22:01 +0000 2021,1360036403380379649,en,@CDCgov This is insane,period_2
2202,1359981552361496580,Thu Feb 11 22:29:08 +0000 2021,1359992897215598595,en,@CDCgov Oh just fuck off will you.,period_2
2203,1359981552361496580,Fri Feb 12 06:24:30 +0000 2021,1360112523861782530,en,@CDCgov It’s a no from me.,period_2
2204,1359981552361496580,Fri Feb 12 23:46:56 +0000 2021,1360374863576317956,en,"@CDCgov And make sure they are N95 or Surgical Masks only, this is Mandatory and Federal Law, Cloth Masks may still encourage Mutation of the virus itself.",period_2
2205,1359981552361496580,Thu Feb 11 22:08:56 +0000 2021,1359987814104973313,en,@CDCgov Get to fuck,period_2
2207,1359981552361496580,Sat Feb 13 14:29:28 +0000 2021,1360596959074144256,en,@CDCgov Plastic shopping bag is next.,period_2
2208,1359981552361496580,Fri Feb 12 02:13:03 +0000 2021,1360049245668184079,en,@CDCgov Is the website down?,period_2
2210,1359981552361496580,Thu Feb 11 23:19:31 +0000 2021,1360005577246654466,en,@CDCgov bull shit,period_2
2211,1359981552361496580,Fri Feb 12 04:31:40 +0000 2021,1360084131519094790,en,@CDCgov STOP LYING. THIS ISN'T TRUE,period_2
2212,1359981552361496580,Sat Feb 13 02:57:36 +0000 2021,1360422845126434818,en,@CDCgov You have got to be joking? 🤦‍♂️,period_2
2213,1359981552361496580,Sun Feb 21 12:30:54 +0000 2021,1363466223900590081,en,@CDCgov Three is better. Plus a shield. That’s even better.,period_2
2215,1359981552361496580,Fri Feb 12 04:07:22 +0000 2021,1360078015816896515,en,@CDCgov @PalmdaleCity What happened to wearing goggles 🥽?,period_2
2216,1359981552361496580,Sat Feb 15 15:51:35 +0000 2025,1890791074144121207,en,@CDCgov At this point just get an hazmat suit,period_2
2217,1359981552361496580,Wed Feb 24 17:56:49 +0000 2021,1364635405946138624,en,@CDCgov Wearing 47 masks can improve fit &amp; give you better protection. https://t.co/N3DHAQ4Xo1,period_2
2218,1359981552361496580,Thu Feb 11 23:10:37 +0000 2021,1360003334418104328,en,"@CDCgov Thank you, I have been doing the exact for the last month.  Now I know for sure it was not over the top.",period_2
2220,1359981552361496580,Sat Feb 15 15:21:33 +0000 2025,1890783514628382996,en,"@CDCgov You mean people are still falling for this farce of wearing a mask? Are you kidding? Take the stupid mask off and breathe clean, fresh air! Now, that’s healthy!",period_2
2221,1359981552361496580,Fri Feb 12 01:05:25 +0000 2021,1360032224226271233,en,@CDCgov Nice misinformation,period_2
2222,1359981552361496580,Thu Feb 11 22:50:44 +0000 2021,1359998333708886021,en,@CDCgov The lunatics have taken over the asylum,period_2
2223,1423346832730738691,Thu Aug 05 18:19:28 +0000 2021,1423347942363127809,en,"@CDCgov And it's not the ""first contagion"" that matters, it is the ""exponential growth"".  With Ro = 2 after 10 cycles of transmission you have 1,024 infected persons.  With Ro = 5 you have 9,765,625 infected persons (assuming a naïve population)",period_2
2224,1423346832730738691,Thu Aug 05 18:17:43 +0000 2021,1423347499918581762,en,@CDCgov sooo you are admitting the vaxx dont work?,period_2
2225,1423346832730738691,Thu Aug 05 18:22:14 +0000 2021,1423348639909433344,en,@CDCgov It seems that 2021 will be a terrible year for anti-vaxxers.,period_2
2226,1423346832730738691,Thu Aug 05 18:27:32 +0000 2021,1423349973484146690,en,@CDCgov You posted not that long ago saying vaccinated people are the main carriers and could spread it!! Regardless I’ve been wearing my masks and only going out when need be. This shit is all too confusing and if I had already caught Covid 19 then my chances of getting sick r low? https://t.co/kXV6rhX2ff,period_2
2227,1423346832730738691,Thu Aug 05 20:30:21 +0000 2021,1423380877933879302,en,@CDCgov At this point people trust their gut more than they trust “the cdc” for guidance. And how about the “laws” the cdc is making with regards to eviction moratoriums. Wouldn’t believe this shit if it was in a movie script at this point.,period_2
2228,1423346832730738691,Thu Aug 05 21:13:30 +0000 2021,1423391738559930369,en,"@CDCgov #حق_الصيادله_ياسيسي
#حياه_كريمه_للصيادله
#حق_ال
Support💪💪",period_2
2229,1423346832730738691,Thu Aug 05 18:17:24 +0000 2021,1423347421648617478,en,@CDCgov Lie after lie 🤣,period_2
2230,1423346832730738691,Thu Aug 05 18:48:11 +0000 2021,1423355170587611136,en,@CDCgov To the CDC: Please resume tracking all breakthrough cases so we have accurate figures re how Delta spreads.,period_2
2231,1423346832730738691,Thu Aug 05 20:49:10 +0000 2021,1423385613793955840,en,"@CDCgov @PAHealthDept @PAHealthDept You need to protect our children by requiring masks in schools this fall. The districts are bowing to anti-science bullies, please step up.",period_2
2232,1423346832730738691,Fri Aug 06 11:03:47 +0000 2021,1423600684558077952,en,"@CDCgov I am a Barber and see 100 customers a week. In past two months 3 vaccinated elders 75 years old, with other vaccinated 75 year olds, all caught covid/delta. All hospitalized,  for couple days, no ventilation but will be on oxygen for a long time to come. 
CDC wrong to drop masks!",period_2
2233,1423346832730738691,Fri Aug 06 14:50:21 +0000 2021,1423657704527212544,en,"@CDCgov Really and how do you test for this different variant do you use the same PCR test that can barely test for Covid , or are you just making this up",period_2
2234,1423346832730738691,Fri Aug 06 04:37:09 +0000 2021,1423503387459522567,en,"@CDCgov There is no safety with the vaccine,  anyone unmasked can get it and spread it,  pay attention.  The vaccinated are not protected from Delta, it wasn't a strain in the shot. We need the government to own up to the fact that the vaccine is not working to prevent infection/spread.",period_2
2235,1423346832730738691,Thu Aug 05 23:46:07 +0000 2021,1423430144803414018,en,@CDCgov The CDC needs to get their numbers straight because on the news you keep hearing six times worse five times worse four times worse it's not making any sense at all some saying you have a thousand times more viral load some say a hundred times more viral load some say 10 times,period_2
2236,1423346832730738691,Thu Aug 05 22:51:15 +0000 2021,1423416339914444804,en,@CDCgov How much more dangerous? Leaving the most important info out. Can't say more contagious without saying how much more or less lethal it is.,period_2
2237,1423346832730738691,Thu Aug 05 21:52:49 +0000 2021,1423401634755866627,en,@CDCgov The CDC gets its information from asking a magic 8 ball questions,period_2
2238,1423346832730738691,Thu Aug 05 23:47:16 +0000 2021,1423430435539988485,en,@CDCgov To bad you reccomend immunized persons didn't need masks indoors anymore. Now some people don't want to go back to wearing them.,period_2
2240,1423346832730738691,Thu Aug 05 20:03:16 +0000 2021,1423374061804134404,en,"@CDCgov @KenobiCheated At this rate, this is here to stay!",period_2
2241,1423346832730738691,Sat Aug 07 00:12:31 +0000 2021,1423799175981027328,en,"@CDCgov This is so political we can’t trust anyone in the government whether right or left, they’re both playing us like fiddles and the world runs with it too bc it helps their agendas…ridiculous!!!",period_2
2242,1423346832730738691,Fri Aug 06 03:58:25 +0000 2021,1423493639238475778,en,@CDCgov So… was the marketing message “wear masks because vaccines don’t work” or was it “get the vaccine because I say so”?,period_2
2243,1423346832730738691,Thu Aug 05 18:22:47 +0000 2021,1423348776924819457,en,@CDCgov SM-102 is more serious than the DV,period_2
2244,1423346832730738691,Fri Aug 06 13:19:53 +0000 2021,1423634936406347781,en,@CDCgov get 20 min sunlight eat healthy  and walk a few minutes a day you will be sick free btw I have never worn a mask till this day...,period_2
2245,1423346832730738691,Fri Aug 06 11:42:43 +0000 2021,1423610484830482435,en,@CDCgov They call this the pandemic of the unvaxxed but the vaxxed are spreading this variant. A mom who is fully vaxxed has a 5 month old who tested positive and got it from vaxxed family they visited. This mom still believes in getting vaccinated for the symptoms to not be as severe.,period_2
2246,1423346832730738691,Thu Aug 05 18:37:21 +0000 2021,1423352441060220928,en,@CDCgov Yeah yeah yeah.  We have been hearing this same narrative for the past year and a half 🙄🙄🙄🙄🙄,period_2
2247,1423346832730738691,Fri Aug 06 17:30:21 +0000 2021,1423697969421897729,en,@CDCgov I’m vaccinated but if you are saying that it doesn’t work why bother getting vaccinated?  Too many mixed messages CDC. No trust,period_2
2248,1423346832730738691,Fri Aug 06 11:38:25 +0000 2021,1423609403752828929,en,@CDCgov if the Delta is so more dangerous then why would THE CDC SAYS WE CAN WEAR NO MASK. If Vaccinated.Companies are making billions off of false hope and fear from those who ran to get the vaccine risking side effects and some died. Yet only to find out there were more strains!,period_2
2249,1423346832730738691,Fri Aug 06 08:58:09 +0000 2021,1423569071048646656,en,@CDCgov I thought this shit was going to be behind us! Did another mad scientist introduce a new strain?  Wtf!,period_2
2250,1423346832730738691,Thu Aug 05 19:08:22 +0000 2021,1423360247440289794,en,@CDCgov OMG “The Sky is Falling…again”,period_2
2251,1423346832730738691,Thu Aug 05 23:02:41 +0000 2021,1423419216858918913,en,@CDCgov I call BS on the delta,period_2
2252,1423346832730738691,Thu Aug 05 19:12:50 +0000 2021,1423361370666459138,en,"@CDCgov Do you two understand this, @GovAbbott and @GovRonDeSantis ?  Follow it please!",period_2
2253,1423346832730738691,Thu Aug 05 18:39:47 +0000 2021,1423353056494825475,en,@CDCgov Next one is Gamma?,period_2
2254,1423346832730738691,Sat Aug 07 16:00:29 +0000 2021,1424037742556508169,en,"@CDCgov The replies to this CDC advisory give a nice snapshot of the miscellaneous conspiracies and mistrust.

Go with the vaccine IMHO.",period_2
2256,1423346832730738691,Fri Aug 06 13:16:41 +0000 2021,1423634133641748481,en,"@CDCgov @alt_fda Why is the CDC working from home, but it's ok for young children to go to school?",period_2
2257,1423346832730738691,Fri Aug 06 12:26:54 +0000 2021,1423621604286861312,en,"@CDCgov Maaannn, just release all the OTHER deadlier viruses...we are in the day of what @methodman was rapping about on Judgement Day. fear and confusion beings the chaos for a new world order!!! Only the strong can survive",period_2
2258,1423346832730738691,Thu Aug 05 21:02:09 +0000 2021,1423388881152614400,en,"@CDCgov No you shouldn't get vaccinated as soon as, possible... How about 2 people i know got covid and they were fully vaccinated but the one that weren't vaccinated did not get covid yet.",period_2
2259,1423346832730738691,Thu Aug 05 18:31:50 +0000 2021,1423351054859751427,en,@CDCgov Ok but the mortality rate in children 0-17 has not changed correct?,period_2
2262,1423346832730738691,Fri Aug 06 03:11:54 +0000 2021,1423481933238087686,en,@CDCgov Mask up! https://t.co/3fk1kRcsqg,period_2
2263,1423346832730738691,Fri Aug 06 08:59:02 +0000 2021,1423569293963321345,en,@CDCgov Why are you fighting the release of a booster? We need one.,period_2
2264,1423346832730738691,Fri Aug 06 12:45:00 +0000 2021,1423626156448825345,en,"@CDCgov The mask recommendation clearly should not have been removed. We were all wearing them, but now everyone is out of the habit, including myself.
It’s easy to continue a practice - it’s more challenging to restart",period_2
2265,1423346832730738691,Fri Aug 06 01:59:23 +0000 2021,1423463682663723013,en,@CDCgov This guidance is far too late! The mask mandate should never have been lifted in the first place. Public health fail! 😷😷😷,period_2
2266,1423346832730738691,Fri Aug 06 19:50:37 +0000 2021,1423733267572961285,en,@CDCgov Yeah show me the isolation of C19 and Variants then maybe I will believe you... Vax is 99 percent graphene oxide...why? And if 99 percent survival rate and therapeutics why the need for a jab? Adverse reactions are more then all vax combined so shouldn't it be stopped?,period_2
2267,1423346832730738691,Thu Aug 05 19:38:00 +0000 2021,1423367704187187200,en,"@CDCgov ? Are the symptoms for both the Delta and Lambda versions of the strain the same as the original set - fever, loss of taste/smell, etc.",period_2
2268,1423346832730738691,Fri Aug 06 12:27:01 +0000 2021,1423621633109942276,en,@CDCgov Everyone might as well get vaccinated because if anyone think the government out to get them it would not be hard when everyone need water to live they can put it in the water,period_2
